Node,X,Y,U1,U2,S11,S22,S12
4.924000000000000000e+03,9.899999618530273438e+00,2.400000095367431641e+00,1.218226053367743589e-08,2.311290892009765230e-08,2.594861507415771484e+00,-1.649860292673110962e-02,-1.921028457581996918e-02
4.925000000000000000e+03,1.000000000000000000e+01,2.400000095367431641e+00,1.230606194724259694e-08,2.358511430600174208e-08,2.594866037368774414e+00,-1.648633554577827454e-02,-1.921022310853004456e-02
4.926000000000000000e+03,1.010000038146972656e+01,2.400000095367431641e+00,1.242986247262933830e-08,2.406208032823542453e-08,2.594871044158935547e+00,-1.647586375474929810e-02,-1.921010017395019531e-02
4.927000000000000000e+03,1.019999980926513672e+01,2.400000095367431641e+00,1.255366299801607965e-08,2.454379810501450265e-08,2.594876050949096680e+00,-1.646699756383895874e-02,-1.920987851917743683e-02
4.928000000000000000e+03,1.030000019073486328e+01,2.400000095367431641e+00,1.267746441158124071e-08,2.503028184719369165e-08,2.594881534576416016e+00,-1.645956374704837799e-02,-1.921012625098228455e-02
4.929000000000000000e+03,1.039999961853027344e+01,2.400000095367431641e+00,1.280126493696798207e-08,2.552151912027511571e-08,2.594887018203735352e+00,-1.645340025424957275e-02,-1.921005733311176300e-02
4.930000000000000000e+03,1.050000000000000000e+01,2.400000095367431641e+00,1.292506635053314312e-08,2.601752058239981125e-08,2.594892740249633789e+00,-1.644836366176605225e-02,-1.921043358743190765e-02
4.931000000000000000e+03,1.060000038146972656e+01,2.400000095367431641e+00,1.304886865227672388e-08,2.651828090449726005e-08,2.594898462295532227e+00,-1.644432172179222107e-02,-1.921066269278526306e-02
4.932000000000000000e+03,1.069999980926513672e+01,2.400000095367431641e+00,1.317266917766346523e-08,2.702379475749694393e-08,2.594903945922851562e+00,-1.644115336239337921e-02,-1.921073906123638153e-02
4.933000000000000000e+03,1.080000019073486328e+01,2.400000095367431641e+00,1.329647147940704599e-08,2.753407457589673868e-08,2.594909429550170898e+00,-1.643874868750572205e-02,-1.921123079955577850e-02
4.934000000000000000e+03,1.089999961853027344e+01,2.400000095367431641e+00,1.342027378115062675e-08,2.804910614884192910e-08,2.594914913177490234e+00,-1.643701083958148956e-02,-1.921135932207107544e-02
4.935000000000000000e+03,1.100000000000000000e+01,2.400000095367431641e+00,1.354407608289420750e-08,2.856890368718723039e-08,2.594920158386230469e+00,-1.643585227429866791e-02,-1.921189017593860626e-02
4.936000000000000000e+03,1.110000038146972656e+01,2.400000095367431641e+00,1.366787927281620796e-08,2.909346008550528495e-08,2.594925403594970703e+00,-1.643519103527069092e-02,-1.921223849058151245e-02
4.937000000000000000e+03,1.119999980926513672e+01,2.400000095367431641e+00,1.379168157455978871e-08,2.962277001472557458e-08,2.594930410385131836e+00,-1.643495447933673859e-02,-1.921240054070949554e-02
4.938000000000000000e+03,1.130000019073486328e+01,2.400000095367431641e+00,1.391548476448178917e-08,3.015684413298913569e-08,2.594934940338134766e+00,-1.643508113920688629e-02,-1.921295002102851868e-02
4.939000000000000000e+03,1.139999961853027344e+01,2.400000095367431641e+00,1.403928795440378963e-08,3.069567355851177126e-08,2.594939708709716797e+00,-1.643551327288150787e-02,-1.921311393380165100e-02
4.940000000000000000e+03,1.150000000000000000e+01,2.400000095367431641e+00,1.416309203250420978e-08,3.123926362036399951e-08,2.594944000244140625e+00,-1.643619872629642487e-02,-1.921365782618522644e-02
4.941000000000000000e+03,1.160000038146972656e+01,2.400000095367431641e+00,1.428689611060462994e-08,3.178761787125949922e-08,2.594948053359985352e+00,-1.643709279596805573e-02,-1.921400241553783417e-02
4.942000000000000000e+03,1.169999980926513672e+01,2.400000095367431641e+00,1.441069930052663040e-08,3.234072210034355521e-08,2.594951868057250977e+00,-1.643815636634826660e-02,-1.921414770185947418e-02
4.943000000000000000e+03,1.180000019073486328e+01,2.400000095367431641e+00,1.453450426680547025e-08,3.289859051847088267e-08,2.594955682754516602e+00,-1.643935218453407288e-02,-1.921466737985610962e-02
4.944000000000000000e+03,1.189999961853027344e+01,2.400000095367431641e+00,1.465830745672747071e-08,3.346121602021412400e-08,2.594959020614624023e+00,-1.644065231084823608e-02,-1.921479031443595886e-02
4.945000000000000000e+03,1.200000000000000000e+01,2.400000095367431641e+00,1.478211242300631056e-08,3.402860215828695800e-08,2.594962358474731445e+00,-1.644202880561351776e-02,-1.921528577804565430e-02
4.946000000000000000e+03,1.210000038146972656e+01,2.400000095367431641e+00,1.490591827746357012e-08,3.460074893268938467e-08,2.594965457916259766e+00,-1.644345745444297791e-02,-1.921557635068893433e-02
4.947000000000000000e+03,1.219999980926513672e+01,2.400000095367431641e+00,1.502972146738557058e-08,3.517764923799404642e-08,2.594968318939208984e+00,-1.644491963088512421e-02,-1.921566016972064972e-02
4.948000000000000000e+03,1.230000019073486328e+01,2.400000095367431641e+00,1.515352821002124983e-08,3.575931728505565843e-08,2.594970941543579102e+00,-1.644639670848846436e-02,-1.921611465513706207e-02
4.949000000000000000e+03,1.239999961853027344e+01,2.400000095367431641e+00,1.527733139994325029e-08,3.634573531030582672e-08,2.594973564147949219e+00,-1.644787378609180450e-02,-1.921617053449153900e-02
4.950000000000000000e+03,1.250000000000000000e+01,2.400000095367431641e+00,1.540113814257892955e-08,3.693691752459926647e-08,2.594975709915161133e+00,-1.644933782517910004e-02,-1.921659708023071289e-02
4.951000000000000000e+03,1.260000038146972656e+01,2.400000095367431641e+00,1.552494310885776940e-08,3.753286037522229890e-08,2.594977855682373047e+00,-1.645078137516975403e-02,-1.921681687235832214e-02
4.952000000000000000e+03,1.269999980926513672e+01,2.400000095367431641e+00,1.564874807513660926e-08,3.813355675674756640e-08,2.594980001449584961e+00,-1.645219326019287109e-02,-1.921683177351951599e-02
4.953000000000000000e+03,1.280000019073486328e+01,2.400000095367431641e+00,1.577255481777228852e-08,3.873901732731610537e-08,2.594981670379638672e+00,-1.645356602966785431e-02,-1.921721547842025757e-02
4.954000000000000000e+03,1.289999961853027344e+01,2.400000095367431641e+00,1.589635978405112837e-08,3.934923142878687941e-08,2.594983339309692383e+00,-1.645489595830440521e-02,-1.921720430254936218e-02
4.955000000000000000e+03,1.300000000000000000e+01,2.400000095367431641e+00,1.602016475032996823e-08,3.996420971930092492e-08,2.594985008239746094e+00,-1.645617932081222534e-02,-1.921756193041801453e-02
4.956000000000000000e+03,1.310000038146972656e+01,2.400000095367431641e+00,1.614397149296564749e-08,4.058394864614456310e-08,2.594986438751220703e+00,-1.645740866661071777e-02,-1.921771652996540070e-02
4.957000000000000000e+03,1.319999980926513672e+01,2.400000095367431641e+00,1.626777645924448734e-08,4.120843755117675755e-08,2.594987630844116211e+00,-1.645858585834503174e-02,-1.921766810119152069e-02
4.958000000000000000e+03,1.330000019073486328e+01,2.400000095367431641e+00,1.639158320188016660e-08,4.183769419796590228e-08,2.594988822937011719e+00,-1.645970903337001801e-02,-1.921799220144748688e-02
4.959000000000000000e+03,1.339999961853027344e+01,2.400000095367431641e+00,1.651538994451584585e-08,4.247170437565728207e-08,2.594990015029907227e+00,-1.646077446639537811e-02,-1.921792328357696533e-02
4.960000000000000000e+03,1.350000000000000000e+01,2.400000095367431641e+00,1.663919491079468571e-08,4.311047874239193334e-08,2.594990968704223633e+00,-1.646178588271141052e-02,-1.921822689473628998e-02
4.961000000000000000e+03,1.360000038146972656e+01,2.400000095367431641e+00,1.676300165343036497e-08,4.375401374545617728e-08,2.594991922378540039e+00,-1.646274141967296600e-02,-1.921833120286464691e-02
4.962000000000000000e+03,1.369999980926513672e+01,2.400000095367431641e+00,1.688680839606604422e-08,4.440229872670897748e-08,2.594992637634277344e+00,-1.646364107728004456e-02,-1.921823620796203613e-02
4.963000000000000000e+03,1.380000019073486328e+01,2.400000095367431641e+00,1.701061513870172348e-08,4.505535144971872796e-08,2.594993352890014648e+00,-1.646448858082294464e-02,-1.921851933002471924e-02
4.964000000000000000e+03,1.389999961853027344e+01,2.400000095367431641e+00,1.713442010498056334e-08,4.571315415091703471e-08,2.594994068145751953e+00,-1.646528579294681549e-02,-1.921841315925121307e-02
4.965000000000000000e+03,1.400000000000000000e+01,2.400000095367431641e+00,1.725822684761624259e-08,4.637572459387229173e-08,2.594994544982910156e+00,-1.646603271365165710e-02,-1.921868696808815002e-02
4.966000000000000000e+03,1.410000038146972656e+01,2.400000095367431641e+00,1.738203359025192185e-08,4.704305212044346263e-08,2.594995260238647461e+00,-1.646673120558261871e-02,-1.921876706182956696e-02
4.967000000000000000e+03,1.419999980926513672e+01,2.400000095367431641e+00,1.750584033288760111e-08,4.771513673063054739e-08,2.594995737075805664e+00,-1.646738499402999878e-02,-1.921865530312061310e-02
4.968000000000000000e+03,1.430000019073486328e+01,2.400000095367431641e+00,1.762964707552328036e-08,4.839198197714722482e-08,2.594996213912963867e+00,-1.646799780428409576e-02,-1.921893097460269928e-02
4.969000000000000000e+03,1.439999961853027344e+01,2.400000095367431641e+00,1.775345204180212022e-08,4.907358075456613733e-08,2.594996452331542969e+00,-1.646857149899005890e-02,-1.921882666647434235e-02
4.970000000000000000e+03,1.450000000000000000e+01,2.400000095367431641e+00,1.787726056079463888e-08,4.975994727374200011e-08,2.594996929168701172e+00,-1.646910794079303741e-02,-1.921911537647247314e-02
4.971000000000000000e+03,1.460000038146972656e+01,2.400000095367431641e+00,1.800106730343031813e-08,5.045107087653377675e-08,2.594997167587280273e+00,-1.646961085498332977e-02,-1.921922340989112854e-02
4.972000000000000000e+03,1.469999980926513672e+01,2.400000095367431641e+00,1.812487226970915799e-08,5.114694801022778847e-08,2.594997406005859375e+00,-1.647008396685123444e-02,-1.921915635466575623e-02
4.973000000000000000e+03,1.480000019073486328e+01,2.400000095367431641e+00,1.824867901234483725e-08,5.184759288567875046e-08,2.594997644424438477e+00,-1.647053100168704987e-02,-1.921949163079261780e-02
4.974000000000000000e+03,1.489999961853027344e+01,2.400000095367431641e+00,1.837248575498051650e-08,5.255298773931826872e-08,2.594997882843017578e+00,-1.647095754742622375e-02,-1.921947114169597626e-02
4.975000000000000000e+03,1.500000000000000000e+01,2.400000095367431641e+00,1.849629249761619576e-08,5.326314678200105845e-08,2.594998121261596680e+00,-1.647136360406875610e-02,-1.921986788511276245e-02
4.976000000000000000e+03,1.510000038146972656e+01,2.400000095367431641e+00,1.862009924025187502e-08,5.397806646101344086e-08,2.594998121261596680e+00,-1.647175475955009460e-02,-1.922011561691761017e-02
4.977000000000000000e+03,1.519999980926513672e+01,2.400000095367431641e+00,1.874390598288755427e-08,5.469773967092805833e-08,2.594998359680175781e+00,-1.647213846445083618e-02,-1.922021806240081787e-02
4.978000000000000000e+03,1.530000019073486328e+01,2.400000095367431641e+00,1.886771272552323353e-08,5.542217706988594728e-08,2.594998598098754883e+00,-1.647251471877098083e-02,-1.922076754271984100e-02
4.979000000000000000e+03,1.539999961853027344e+01,2.400000095367431641e+00,1.899151946815891279e-08,5.615136799974607129e-08,2.594998598098754883e+00,-1.647289283573627472e-02,-1.922100782394409180e-02
4.980000000000000000e+03,1.550000000000000000e+01,2.400000095367431641e+00,1.911532621079459204e-08,5.688532311864946678e-08,2.594998836517333984e+00,-1.647327467799186707e-02,-1.922171749174594879e-02
4.981000000000000000e+03,1.560000038146972656e+01,2.400000095367431641e+00,1.923913295343027130e-08,5.762403887388245494e-08,2.594998836517333984e+00,-1.647366955876350403e-02,-1.922234147787094116e-02
4.982000000000000000e+03,1.569999980926513672e+01,2.400000095367431641e+00,1.936293969606595056e-08,5.836750460730399936e-08,2.594999074935913086e+00,-1.647408306598663330e-02,-1.922289468348026276e-02
4.983000000000000000e+03,1.580000019073486328e+01,2.400000095367431641e+00,1.948674643870162981e-08,5.911573808248249406e-08,2.594999074935913086e+00,-1.647452078759670258e-02,-1.922397874295711517e-02
4.984000000000000000e+03,1.589999961853027344e+01,2.400000095367431641e+00,1.961055318133730907e-08,5.986872508856322384e-08,2.594999313354492188e+00,-1.647499017417430878e-02,-1.922484859824180603e-02
4.985000000000000000e+03,1.600000000000000000e+01,2.400000095367431641e+00,1.973435992397298833e-08,6.062647628368722508e-08,2.594999313354492188e+00,-1.647550053894519806e-02,-1.922630146145820618e-02
4.986000000000000000e+03,1.610000038146972656e+01,2.400000095367431641e+00,1.985816666660866758e-08,6.138898100971346139e-08,2.594999551773071289e+00,-1.647606119513511658e-02,-1.922779344022274017e-02
4.987000000000000000e+03,1.620000076293945312e+01,2.400000095367431641e+00,1.998197518560118624e-08,6.215625347749664797e-08,2.594999790191650391e+00,-1.647667773067951202e-02,-1.922955363988876343e-02
4.988000000000000000e+03,1.629999923706054688e+01,2.400000095367431641e+00,2.010578015188002610e-08,6.292826526532735443e-08,2.595000028610229492e+00,-1.647736318409442902e-02,-1.923123933374881744e-02
4.989000000000000000e+03,1.639999961853027344e+01,2.400000095367431641e+00,2.022958689451570535e-08,6.370505190034236875e-08,2.595000267028808594e+00,-1.647812873125076294e-02,-1.923405006527900696e-02
4.990000000000000000e+03,1.650000000000000000e+01,2.400000095367431641e+00,2.035339363715138461e-08,6.448659917168697575e-08,2.595000505447387695e+00,-1.647898182272911072e-02,-1.923688128590583801e-02
4.991000000000000000e+03,1.660000038146972656e+01,2.400000095367431641e+00,2.047720215614390327e-08,6.527290707936117542e-08,2.595000982284545898e+00,-1.647993363440036774e-02,-1.924017630517482758e-02
4.992000000000000000e+03,1.670000076293945312e+01,2.400000095367431641e+00,2.060100889877958252e-08,6.606396851793761016e-08,2.595001459121704102e+00,-1.648099906742572784e-02,-1.924399845302104950e-02
4.993000000000000000e+03,1.679999923706054688e+01,2.400000095367431641e+00,2.072481386505842238e-08,6.685977638198892237e-08,2.595001935958862305e+00,-1.648218557238578796e-02,-1.924802921712398529e-02
4.994000000000000000e+03,1.689999961853027344e+01,2.400000095367431641e+00,2.084862060769410164e-08,6.766035909322454245e-08,2.595002412796020508e+00,-1.648350246250629425e-02,-1.925349608063697815e-02
4.995000000000000000e+03,1.700000000000000000e+01,2.400000095367431641e+00,2.097242912668662029e-08,6.846569533536239760e-08,2.595003128051757812e+00,-1.648496277630329132e-02,-1.925932057201862335e-02
4.996000000000000000e+03,1.710000038146972656e+01,2.400000095367431641e+00,2.109623586932229955e-08,6.927579221382984542e-08,2.595004081726074219e+00,-1.648656837642192841e-02,-1.926597394049167633e-02
4.997000000000000000e+03,1.720000076293945312e+01,2.400000095367431641e+00,2.122004438831481821e-08,7.009064972862688592e-08,2.595005035400390625e+00,-1.648832671344280243e-02,-1.927353441715240479e-02
4.998000000000000000e+03,1.729999923706054688e+01,2.400000095367431641e+00,2.134384935459365806e-08,7.091025366889880388e-08,2.595005989074707031e+00,-1.649023592472076416e-02,-1.928170584142208099e-02
4.999000000000000000e+03,1.739999961853027344e+01,2.400000095367431641e+00,2.146765787358617672e-08,7.173462535092767212e-08,2.595007181167602539e+00,-1.649229042232036591e-02,-1.929172128438949585e-02
5.000000000000000000e+03,1.750000000000000000e+01,2.400000095367431641e+00,2.159146461622185598e-08,7.256375766928613302e-08,2.595008611679077148e+00,-1.649448089301586151e-02,-1.930250786244869232e-02
5.001000000000000000e+03,1.760000038146972656e+01,2.400000095367431641e+00,2.171527313521437463e-08,7.339765062397418660e-08,2.595010280609130859e+00,-1.649678498506546021e-02,-1.931451819837093353e-02
5.002000000000000000e+03,1.770000076293945312e+01,2.400000095367431641e+00,2.183908165420689329e-08,7.423630421499183285e-08,2.595011949539184570e+00,-1.649917289614677429e-02,-1.932780072093009949e-02
5.003000000000000000e+03,1.779999923706054688e+01,2.400000095367431641e+00,2.196288839684257255e-08,7.507969002062964137e-08,2.595014095306396484e+00,-1.650159806013107300e-02,-1.934200525283813477e-02
